key,input,activity10
DBVJJBKOTRCVKF-UHFFFAOYSA-N,P(O)(O)(=O)C(P(O)(O)=O)(O)C,0.06328382838283829
XUKUURHRXDUEBC-UHFFFAOYSA-M,Fc1ccc(cc1)-c1n(CCC(O)CC(O)CC(=O)[O-])c(C(C)C)c(C(=O)Nc2ccccc2)c1-c1ccccc1,0.5012376237623762
ZZVUWRFHKOJYTH-UHFFFAOYSA-N,O(C(c1ccccc1)c1ccccc1)CCN(C)C,0.35625884016973114
CYXKNKQEMFBLER-UHFFFAOYSA-N,N1CCCCC1CC(C1CCCCC1)C1CCCCC1,0.8762376237623762
GIUYCYHIANZCFB-FJFJXFQQSA-N,P(OC[C@H]1O[C@@H](n2c3nc(F)nc(N)c3nc2)[C@@H](O)[C@@H]1O)(O)(O)=O,0.24001650165016503
AXRYRYVKAWYZBR-GASGPIRDSA-N,O(C(=O)N[C@@H](C(C)(C)C)C(=O)N[C@H]([C@@H](O)CN(NC(=O)[C@@H](NC(OC)=O)C(C)(C)C)Cc1ccc(cc1)-c1ncccc1)Cc1ccccc1)C,0.8448844884488448
HOKDBMAJZXIPGC-UHFFFAOYSA-N,S1c2c(N(c3c1cccc3)CC1C3CCN(C1)CC3)cccc2,0.8663366336633663
ILYCWAKSDCYMBB-OPCMSESCSA-N,O[C@@H]1C\C(=C/C=C\2/[C@@H]3CC[C@H]([C@@H](\C=C\[C@@H](C(C)C)C)C)[C@]3(CCC/2)C)\[C@H](CC1)C,0.41955445544554454
PWWVAXIEGOYWEE-UHFFFAOYSA-N,S1c2c(N(c3c1cccc3)CC(N(C)C)C)cccc2,0.8821782178217821
DGBIGWXXNGSACT-UHFFFAOYSA-N,Clc1ccccc1C1=NCC(=O)Nc2c1cc([N+](=O)[O-])cc2,0.5468646864686468
ZJJXGWJIGJFDTL-UHFFFAOYSA-N,S(=O)(=O)(NC(=O)NC1CCCCC1)c1ccc(cc1)CCNC(=O)c1ncc(nc1)C,0.10891089108910891
KMIPKYQIOVAHOP-YLGJWRNMSA-N,s1cnc(C)c1\C=C/C=1CS[C@H]2N(C=1C(O)=O)C(=O)[C@H]2NC(=O)\C(=N/OC)\c1nc(sc1)N,0.2219471947194719
DRLFMBDRBRZALE-UHFFFAOYSA-N,O(C)c1cc2c([nH]cc2CCNC(=O)C)cc1,0.3613861386138614
JWZZKOKVBUJMES-UHFFFAOYSA-N,Oc1cc(ccc1O)C(O)CNC(C)C,0.03217821782178218
WNTYBHLDCKXEOT-UHFFFAOYSA-N,S1c2c(N(c3c1cccc3)CCCN1CCN(CC1)CCO)cc(cc2)C(=O)C,0.6666666666666667
XIQVNETUBQGFHX-UHFFFAOYSA-N,O(C(=O)C(O)(C1CCCCC1)c1ccccc1)CC#CCN(CC)CC,0.12644978783592645
JTWOMNBEOCYFNV-NFFDBFGFSA-N,S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCNC1=O)c1ccccc1,0.12665016501650164
LSQZJLSUYDQPKJ-NJBDSQKTSA-N,S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)[C@H](N)c1ccc(O)cc1,0.019801980198019802
OGJPXUAPXNRGGI-UHFFFAOYSA-N,Fc1cc2c(N(C=C(C(O)=O)C2=O)CC)cc1N1CCNCC1,0.03795379537953795
FSVJFNAIGNNGKK-UHFFFAOYSA-N,O=C1N2C(c3c(CC2)cccc3)CN(C1)C(=O)C1CCCCC1,0.35973597359735976
BJOLKYGKSZKIGU-UHFFFAOYSA-N,S(P(OCC)(OCC)=O)CC[N+](C)(C)C,0.23432343234323433
BUJAGSGYPOAWEI-UHFFFAOYSA-N,O=C(Nc1c(cccc1C)C)C(N)C,0.07524752475247524
WZNJWVWKTVETCG-YFKPBYRVSA-N,OC1=CN(C=CC1=O)C[C@H](N)C(O)=O,0.08415841584158416
PVHUJELLJLJGLN-UHFFFAOYSA-N,O(C(=O)C=1C(C(C(OC)=O)=C(NC=1C)C)c1cc([N+](=O)[O-])ccc1)CC,0.3090405469118342
JGSARLDLIJGVTE-MBNYWOFBSA-N,S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)Cc1ccccc1,0.07590759075907591
YJQPYGGHQPGBLI-KGSXXDOSSA-N,O1[C@@H](Oc2ccc3c(OC(=O)C(NC(=O)c4cc(CC=C(C)C)c(O)cc4)=C3O)c2C)[C@H](O)[C@H](OC(=O)N)[C@@H](OC)C1(C)C,0.29158415841584157
HEFNNWSXXWATRW-UHFFFAOYSA-N,OC(=O)C(C)c1ccc(cc1)CC(C)C,0.0297029702970297
FQHMMOGHDWAXDI-WUQHHHCFSA-N,S(O)(=O)(=O)C.O1[C@](NC(=O)[C@@H]2C[C@H]3[C@H](N(C2)C)Cc2c4c3cccc4[nH]c2)(C(C)C)C(=O)N2[C@@H](C)C(=O)N3[C@@H](CCC3)[C@]12O,0.4158415841584158
MCGSCOLBFJQGHM-SCZZXKLOSA-N,OC[C@H]1C[C@@H](n2c3nc(nc(NC4CC4)c3nc2)N)C=C1,0.2400990099009901
WJOHZNCJWYWUJD-IUGZLZTKSA-N,F[C@@]12[C@H]([C@@H]3C[C@H]4OC(O[C@@]4(C(=O)COC(=O)C)[C@]3(C[C@@H]1O)C)(C)C)C[C@H](F)C1=CC(=O)C=C[C@@]12C,0.22937293729372937
WGFOBBZOWHGYQH-DKYLXPRQSA-N,FC(F)(CCCC)[C@@]1(O[C@H]2[C@H](CC1)[C@H](CCCCCCC(O)=O)C(=O)C2)O,0.17986798679867988
JQXXHWHPUNPDRT-WLSIYKJHSA-N,O1c2c3c4c(c(O)c2C)c(O)c(NC(=O)/C(=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@H](C)[C@@H](OC)\C=C\O[C@]1(C)C3=O)/C)c(\C=N\N1CCN(CC1)C)c4O,0.2685643564356436
XUBOMFCQGDBHNK-UHFFFAOYSA-N,Fc1cc2c(N(C=C(C(O)=O)C2=O)C2CC2)c(OC)c1N1CC(NCC1)C,0.0
BUGYDGFZZOZRHP-UHFFFAOYSA-N,NC12CC3(CC(C1)(CC(C3)C2)C)C,0.28481848184818487
SGDBTWWWUNNDEQ-LBPRGKRZSA-N,ClCCN(CCCl)c1ccc(cc1)C[C@H](N)C(O)=O,0.32673267326732675
UEJJHQNACJXSKW-UHFFFAOYSA-N,O=C1NC(=O)CCC1N1C(=O)c2c(cccc2)C1=O,0.3069306930693069
VIDDZUWWPMDEHU-LTTFOTGMSA-N,S(O)(=O)(=O)CCO.S(O)(=O)(=O)CCO.O=C/1C=C(C=C\C\1=C\C=C1C=CC(C=C1)=C(N)N)C(N)=N,0.3094059405940594
YMTINGFKWWXKFG-UHFFFAOYSA-N,Clc1ccc(cc1)C(=O)c1ccc(OC(C(OC(C)C)=O)(C)C)cc1,0.4636963696369637
MEZLKOACVSPNER-UHFFFAOYSA-N,N(C(Cc1ccccc1)C)(CC#C)C,0.40775577557755777
OOGJQPCLVADCPB-HXUWFJFHSA-N,Oc1ccc(cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1)C,0.9554455445544554
REQCZEXYDRLIBE-UHFFFAOYSA-N,O=C(NCCN(CC)CC)c1ccc(N)cc1,0.0
GVEZIHKRYBHEFX-GHMZBOCLSA-N,O1[C@H](C(=O)CCC=CCC=CC)[C@@H]1C(=O)N,0.1448019801980198
GLVAUDGFNGKCSF-UHFFFAOYSA-N,S=C1N=CNc2nc[nH]c12,0.29207920792079206
DBABZHXKTCFAPX-UHFFFAOYSA-N,S(=O)(=O)(N(CCC)CCC)c1ccc(cc1)C(O)=O,0.13366336633663367
GXRZIMHKGDIBEW-UHFFFAOYSA-N,O(C(=O)N)C1(CCCCC1)C#C,0.1864686468646865
UCFGDBYHRUNTLO-QHCPKHFHSA-N,O1CC2=C(C=C3N(Cc4c3nc3c(c4)c(CN(C)C)c(O)cc3)C2=O)[C@@](O)(CC)C1=O,0.30313531353135315
YOSHYTLCDANDAN-UHFFFAOYSA-N,O=C1N(Cc2ccc(cc2)-c2ccccc2-c2nn[nH]n2)C(=NC12CCCC2)CCCC,0.2714521452145215
RFKMCNOHBTXSMU-UHFFFAOYSA-N,ClC(Cl)C(F)(F)OC,0.11584158415841583
XMAYWYJOQHXEEK-UHFFFAOYSA-N,Clc1cc(Cl)ccc1C1(OC(CO1)COc1ccc(N2CCN(CC2)C(=O)C)cc1)Cn1ccnc1,0.7384286642950011
SGRYPYWGNKJSDL-UHFFFAOYSA-N,O1c2c(cc(cc2)C(C)C)C(=O)c2cc(C(O)=O)c(nc12)N,0.07920792079207921
HPNSFSBZBAHARI-RUDMXATFSA-N,O1Cc2c(c(O)c(C\C=C(\CCC(O)=O)/C)c(OC)c2C)C1=O,0.13366336633663367
RZTAMFZIAATZDJ-UHFFFAOYSA-N,Clc1c(cccc1Cl)C1C(C(OCC)=O)=C(NC(C)=C1C(OC)=O)C,0.28751375137513757
MBWXNTAXLNYFJB-NKFFZRIASA-N,O=C1c2c(cccc2)C(=O)C(C)=C1C\C=C(\CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)/C,0.9356435643564357
LMJSLTNSBFUCMU-UHFFFAOYSA-N,Clc1cc2NC(NS(=O)(=O)c2cc1S(=O)(=O)N)C(Cl)Cl,0.17615511551155114
YWXYYJSYQOXTPL-SLPGGIOYSA-N,O1[C@H]2[C@H](OC[C@@H]2O)[C@H](O[N+](=O)[O-])C1,0.28803630363036303
NZUPCNDJBJXXRF-UHFFFAOYSA-O,O(C(C[N+](C)(C)C)C)C(=O)N,0.16386138613861387
INJOMKTZOLKMBF-UHFFFAOYSA-N,Clc1cccc(Cl)c1CC(=O)NC(N)=N,0.23102310231023104
DYKFCLLONBREIL-KVUCHLLUSA-N,OC=1[C@@H](N(C)C)[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C=1C(=O)N)C(=O)c1c(C3)c(N(C)C)ccc1O,0.21988448844884487
ZNNLBTZKUZBEKO-UHFFFAOYSA-N,Clc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)c(OC)cc1,0.009900990099009901
JLKIGFTWXXRPMT-UHFFFAOYSA-N,S(=O)(=O)(Nc1noc(c1)C)c1ccc(N)cc1,0.0297029702970297
IPOKCKJONYRRHP-FMQUCBEESA-N,Oc1ccc(\N=N\c2ccc(cc2)C(=O)NCCC(O)=O)cc1C(O)=O,0.13861386138613863
CBGUOGMQLZIXBE-XGQKBEPLSA-N,ClCC(=O)[C@]1(OC(=O)CC)[C@@]2([C@H]([C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C2)C[C@@H]1C)C,0.2004950495049505
VDHAWDNDOKGFTD-MRXNPFEDSA-N,FC(F)(F)c1cc(ccc1)CCCN[C@H](C)c1c2c(ccc1)cccc2,0.8861386138613861
FJLBFSROUSIWMA-UHFFFAOYSA-N,O=C(C(C)(C)c1cccnc1)c1cccnc1,0.2826732673267327
VWLHWLSRQJQWRG-UHFFFAOYSA-O,Oc1cc([N+](CC)(C)C)ccc1,0.17813531353135315
DKYWVDODHFEZIM-UHFFFAOYSA-N,OC(=O)C(C)c1cc(ccc1)C(=O)c1ccccc1,0.23267326732673269
COVZYZSDYWQREU-UHFFFAOYSA-N,S(OCCCCOS(=O)(=O)C)(=O)(=O)C,0.2896039603960396
QXHHHPZILQDDPS-UHFFFAOYSA-N,Clc1cc(Cl)ccc1C(OCc1ccsc1Cl)Cn1ccnc1,0.8333333333333333
HPJKCIUCZWXJDR-UHFFFAOYSA-N,n1cn(nc1)C(c1ccc(cc1)C#N)c1ccc(cc1)C#N,0.7871287128712872
VSNHCAURESNICA-UHFFFAOYSA-N,O=C(NO)N,0.04554455445544554
IRSCQMHQWWYFCW-UHFFFAOYSA-N,O=C1NC(=Nc2n(cnc12)COC(CO)CO)N,0.15222772277227722
IMZMKUWMOSJXDT-UHFFFAOYSA-N,O1c2c(C(=O)C=C1C(O)=O)c(OCC(O)COc1c3c(OC(=CC3=O)C(O)=O)ccc1)ccc2,0.3184818481848185
LEBVLXFERQHONN-INIZCTEOSA-N,O=C(Nc1c(cccc1C)C)[C@H]1N(CCCC1)CCCC,0.0
NDAUXUAQIAJITI-UHFFFAOYSA-N,Oc1ccc(cc1CO)C(O)CNC(C)(C)C,0.24746581801037246
HGBLNBBNRORJKI-WCABBAIRSA-N,S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)C1(N)CCCCC1,0.09282178217821782
JZUFKLXOESDKRF-UHFFFAOYSA-N,Clc1cc2NCNS(=O)(=O)c2cc1S(=O)(=O)N,0.20544554455445543
XPSQPHWEGNHMSK-SECBINFHSA-N,O=C(N)c1cc2c3C[C@H](NC)CCc3[nH]c2cc1,0.4012258368694012
AOJJSUZBOXZQNB-TZSSRYMLSA-N,O1[C@@H](C)[C@@H](O)[C@@H](N)C[C@@H]1O[C@@H]1c2c(C[C@](O)(C1)C(=O)CO)c(O)c1c(C(=O)c3c(cccc3OC)C1=O)c2O,0.034653465346534656
UGJMXCAKCUNAIE-UHFFFAOYSA-N,OC(=O)CC1(CCCCC1)CN,0.13943894389438943
AUJRCFUBUPVWSZ-XTZHGVARSA-M,[Au-](S[C@@H]1O[C@H](COC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@H]1OC(=O)C)[P+](CC)(CC)CC,
PGBHMTALBVVCIT-VCIWKGPPSA-N,O1[C@@H](CN)[C@@H](O)[C@H](O)[C@@H](N)[C@H]1O[C@H]1[C@@H](O)[C@@H](O[C@@H]1CO)O[C@H]1[C@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@@H](N)C[C@@H](N)[C@@H]1O,0.3219471947194719
LMEKQMALGUDUQG-UHFFFAOYSA-N,S(c1n(cnc1[N+](=O)[O-])C)c1ncnc2nc[nH]c12,0.28061056105610566
YUUAYBAIHCDHHD-UHFFFAOYSA-N,O(C(=O)CCC(=O)CN)C,0.06146864686468648
OFPXSFXSNFPTHF-UHFFFAOYSA-N,o1c(c(nc1CCC(O)=O)-c1ccccc1)-c1ccccc1,0.30445544554455445
BFYIZQONLCFLEV-DAELLWKTSA-N,O=C1CC[C@H]2[C@H]3[C@H](CC[C@]12C)[C@@]1(C(=CC(=O)C=C1)C(C3)=C)C,0.29323432343234324
XSVMFMHYUFZWBK-NSHDSACASA-N,O(C(=O)N(CC)C)c1cc(ccc1)[C@@H](N(C)C)C,0.2516501650165016
VYFYYTLLBUKUHU-UHFFFAOYSA-N,Oc1cc(ccc1O)CCN,0.20544554455445543
UHDGCWIWMRVCDJ-CCXZUQQUSA-N,O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1N1C=CC(=NC1=O)N,0.1608910891089109
ANGKOCUUWGHLCE-UHFFFAOYSA-N,O(C(=O)C(O)(C1CCCC1)c1ccccc1)C1CC[N+](C1)(C)C,0.297029702970297
DKHVTDUUNTVKOW-UHFFFAOYSA-N,Clc1nc2N(C)C(=O)N(C)C(=O)c2[n-]1.O(C(c1ccccc1)c1ccccc1)CC[NH+](C)C,
UBWXUGDQUBIEIZ-QNTYDACNSA-N,O=C1CC[C@@H]2[C@@H]3[C@H]([C@@H]4CC[C@H](OC(=O)CCc5ccccc5)[C@]4(CC3)C)CCC2=C1,0.42656765676567654
BPZSYCZIITTYBL-UHFFFAOYSA-N,O(C)c1ccc(cc1)CC(NCC(O)c1cc(NC=O)c(O)cc1)C,0.39645214521452143
SHGAZHPCJJPHSC-CDMOMSTLSA-N,OC(=O)\C=C(/C=C/C=C(\C=C\C=1C(CCCC=1C)(C)C)/C)\C,0.19405940594059407
PIJVFDBKTWXHHD-HIFRSBDPSA-N,O(C(=O)NC)c1cc2c(N([C@H]3N(CC[C@@]23C)C)C)cc1,0.2599009900990099
YLXDSYKOBKBWJQ-LBPRGKRZSA-N,O1CCc2c3c(CC[C@H]3CCNC(=O)CC)ccc12,0.4141914191419142
SKYSRIRYMSLOIN-UHFFFAOYSA-N,OC1(CCCC1)C(C(OCCN(C)C)=O)c1ccccc1,0.3543729372937294
ZEKZLJVOYLTDKK-UHFFFAOYSA-N,Fc1c2N(C=C(C(O)=O)C(=O)c2cc(F)c1N1CC(NCC1)C)CC,0.06643289328932893
BFPYWIDHMRZLRN-SLHNCBLASA-N,Oc1cc2CC[C@H]3[C@@H]4CC[C@@](O)(C#C)[C@]4(CC[C@@H]3c2cc1)C,0.2896039603960396
LJVAJPDWBABPEJ-RMNISARHSA-N,O1[C@@H](CC)[C@@]2(OC(=O)N([C@@H]2[C@@H](C)C(=O)[C@@H](C[C@](OC)(C)[C@H](O[C@@H]2O[C@@H](C[C@H](N(C)C)[C@H]2O)C)[C@@H](C)C(=O)[C@@H](C)C1=O)C)CCCCn1cc(nc1)-c1cccnc1)C,0.034653465346534656
IZEKFCXSFNUWAM-UHFFFAOYSA-N,OCCN(CCO)c1nc(N2CCCCC2)c2nc(nc(N3CCCCC3)c2n1)N(CCO)CCO,0.10891089108910891
KCXVZYZYPLLWCC-UHFFFAOYSA-N,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,
OLNTVTPDXPETLC-XPWALMASSA-N,Fc1ccc(cc1)[C@@H](O)CC[C@@H]1[C@H](N(C1=O)c1ccc(F)cc1)c1ccc(O)cc1,0.5024752475247525
MBUVEWMHONZEQD-UHFFFAOYSA-N,Clc1ccc(cc1)CC1=NN(C2CCCN(CC2)C)C(=O)c2c1cccc2,0.9801980198019802
VIDTVPHHDGRGAF-UHFFFAOYSA-N,[Se]=S,
RJURFGZVJUQBHK-IIXSONLDSA-N,O1[C@H](C)[C@H](NC(=O)C=2C3=Nc4c(OC3=C(C)C(=O)C=2N)c(ccc4C(=O)N[C@H]2[C@H](OC(=O)[C@@H](N(C)C(=O)CN(C)C(=O)[C@H]3N(CCC3)C(=O)[C@H](NC2=O)C(C)C)C(C)C)C)C)C(=O)N[C@H](C(C)C)C(=O)N2[C@@H](CCC2)C(=O)N(CC(=O)N(C)[C@@H](C(C)C)C1=O)C,0.276980198019802
JSWZEAMFRNKZNL-UHFFFAOYSA-N,O=C1N(CCc2n(c3c(c12)cccc3)C)Cc1nc[nH]c1C,0.7425742574257426
CJCSPKMFHVPWAR-JTQLQIEISA-N,Oc1cc(ccc1O)C[C@](N)(C(O)=O)C,0.13861386138613863
JAUOIFJMECXRGI-UHFFFAOYSA-N,Clc1cc2c(cc1)C(c1ncccc1CC2)=C1CCNCC1,0.9324257425742574
RMMXLENWKUUMAY-UHFFFAOYSA-N,OC(=O)c1ccccc1-c1ccc(cc1)Cn1c2c(nc1CCC)c(cc(c2)-c1nc2c(n1C)cccc2)C,0.622112211221122
IEJXVRYNEISIKR-UHFFFAOYSA-N,Clc1cc(N)cc(Cl)c1NC=1NCCN=1,0.2376237623762376
ZBPLOVFIXSTCRZ-UHFFFAOYSA-N,Brc1ccc(cc1)C(=O)c1cccc(CC(O)=O)c1N,0.17326732673267325
HUNXMJYCHXQEGX-UHFFFAOYSA-N,O=C(N(CC)c1cc(ccc1)C=1n2ncc(c2N=CC=1)C#N)C,0.3803630363036304
INWLQCZOYSRPNW-UHFFFAOYSA-N,O=C(Nc1c(cccc1C)C)C1N(CCCC1)C,0.009900990099009901
JZQKKSLKJUAGIC-UHFFFAOYSA-N,O(CC(O)CNC(C)C)c1c2c([nH]cc2)ccc1,0.1707920792079208
VHRSUDSXCMQTMA-PJHHCJLFSA-N,O=C1C=C2[C@@]([C@@H]3[C@H]([C@@H]4CC[C@](O)(C(=O)CO)[C@]4(C[C@@H]3O)C)C[C@@H]2C)(C=C1)C,0.23432343234323433
OLESAACUTLOWQZ-UHFFFAOYSA-L,[Pt]1OC(=O)C2(CCC2)C(O1)=O.N.N,
KIQQMECNKUGGKA-NMYWJIRASA-N,O(C(=O)C)[C@]1(CC[C@H]2[C@H]3[C@@H]([C@@H]4C(=C/C(=N/O)/CC4)CC3)CC[C@]12CC)C#C,0.42838283828382845
LLPOLZWFYMWNKH-CMKMFDCUSA-N,O1[C@@H]2[C@]34[C@H]([C@H](N(CC3)C)Cc3c4c1c(OC)cc3)CCC2=O,0.31435643564356436
ZBGPYVZLYBDXKO-HILBYHGXSA-N,O1[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3OC[C@H](O)[C@@H](NC)[C@]3(O)C)[C@H](NCC)C[C@@H]2N)[C@H](N)CC=C1CN,0.27722772277227725
WLOHNSSYAXHWNR-PBIGORBISA-N,O1[C@H](CC)[C@@](O)([C@H]2O[C@@H](N[C@@H]([C@@H](C[C@](O)(C)[C@H](O[C@@H]3O[C@@H](C[C@H](N(C)C)[C@H]3O)C)[C@H](C)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@](OC)(C3)C)[C@@H](C)C1=O)C)[C@H]2C)COCCOC)C,0.14273927392739275
ULFRLSNUDGIQQP-UHFFFAOYSA-N,[nH]1cc(c2cc(ccc12)Cn1ncnc1)CCN(C)C,0.40891089108910883
AMKVXSZCKVJAGH-UHFFFAOYSA-N,S(=O)(=O)(NC)CCc1cc2c([nH]cc2C2CCN(CC2)C)cc1,0.47722772277227726
QRXWMOHMRWLFEY-UHFFFAOYSA-N,O=C(NN)c1ccncc1,0.07425742574257425
RWTNPBWLLIMQHL-UHFFFAOYSA-N,OC(C1CCN(CC1)CCCC(O)c1ccc(cc1)C(C(O)=O)(C)C)(c1ccccc1)c1ccccc1,0.009900990099009901
WKGXYQFOCVYPAC-UHFFFAOYSA-N,O(CC(COC(=O)N)c1ccccc1)C(=O)N,0.22475247524752476
YPBATNHYBCGSSN-VWPFQQQWSA-N,S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(S(=O)(=O)C)C1=O)c1ccccc1,0.18976897689768973
VWUXBMIQPBEWFH-LQKBAPIOSA-N,S(=O)(CCCC(F)(F)C(F)(F)F)CCCCCCCCC[C@@H]1Cc2cc(O)ccc2[C@@H]2C1[C@@H]1CC[C@H](O)[C@]1(CC2)C,0.5556930693069307
DQDAYGNAKTZFIW-UHFFFAOYSA-N,O1c2c(cccc2)C(O)=C(C(CC)c2ccccc2)C1=O,0.54496699669967
BSYNRYMUTXBXSQ-UHFFFAOYSA-N,O(C(=O)C)c1ccccc1C(O)=O,0.0049504950495049506
RWZVPVOZTJJMNU-UHFFFAOYSA-N,O(C(=O)N(CCCCCCCCCCN(C(Oc1cc([N+](C)(C)C)ccc1)=O)C)C)c1cc([N+](C)(C)C)ccc1,0.6035478547854786
WREGKURFCTUGRC-POYBYMJQSA-N,O1[C@@H](CC[C@@H]1N1C=CC(=NC1=O)N)CO,0.1749174917491749
SWRUZBWLEWHWRI-UHFFFAOYSA-N,OC(CCN1CCCCC1)(C1CCCC1)c1ccccc1,0.43787128712871287
UUNOBWWOFTYQRY-UHFFFAOYSA-N,[N+](CCCCCC[N+](C)(C)C1c2c(-c3c1cccc3)cccc2)(C)(C)C1c2c(-c3c1cccc3)cccc2.CC,
GZHFODJQISUKAY-UHFFFAOYSA-N,O1c2c(cccc2)C(c2c1cccc2)C(OCC[N+](CC)(CC)C)=O,0.6282178217821782
SBDNJUWAMKYJOX-UHFFFAOYSA-N,Clc1c(Nc2ccccc2C(O)=O)c(Cl)ccc1C,0.3910891089108911
GIIZNNXWQWCKIB-UHFFFAOYSA-N,Oc1ccc(cc1CO)C(O)CNCCCCCCOCCCCc1ccccc1,0.8325082508250825
XXEPPPIWZFICOJ-UHFFFAOYSA-N,O=C(C(N(CC)CC)C)c1ccccc1,0.11922442244224422
YGSDEFSMJLZEOE-UHFFFAOYSA-N,Oc1ccccc1C(O)=O,
WYWIFABBXFUGLM-UHFFFAOYSA-N,Oc1c(C)c(CC=2NCCN=2)c(cc1C(C)(C)C)C,0.33696369636963697
QSLMDECMDJKHMQ-UHFFFAOYSA-N,N(CCCC12CCC(c3c1cccc3)c1c2cccc1)C,1.0
SLVMESMUVMCQIY-UHFFFAOYSA-N,S1c2c(N(c3c1cccc3)CCC1N(CCCC1)C)cc(S(=O)C)cc2,0.995049504950495
NZPXPXAGXYTROM-FYBSXPHGSA-N,S(=O)(=O)(Nc1cc(ccc1)[C@@H](CC)C=1C(=O)C[C@](OC=1O)(CCc1ccccc1)CCC)c1ncc(cc1)C(F)(F)F,0.6745049504950495
IWFHNYCDKMICPE-LKTMJOCVSA-N,OC1=C2[C@H]([C@H](O)[C@@H]3[C@@]1(O)C(=O)C(C(=O)N)C(=O)[C@H]3N(C)C)C(c1c(C2=O)c(O)ccc1)=C,0.15305280528052803
OJLOPKGSLYJEMD-URPKTTJQSA-N,O=C1C[C@@H](O)[C@H](\C=C\CC(O)(CCCC)C)[C@H]1CCCCCCC(OC)=O,0.2376237623762376
NMUSYJAQQFHJEW-KVTDHHQDSA-N,O1[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1N1C=NC(=NC1=O)N,0.15181518151815182
XUFQPHANEAPEMJ-UHFFFAOYSA-N,s1cc(nc1N=C(N)N)CSCCC(N)=NS(=O)(=O)N,0.0594059405940594
QZVCTJOXCFMACW-UHFFFAOYSA-N,ClCCN(Cc1ccccc1)C(COc1ccccc1)C,0.8834158415841583
JURKNVYFZMSNLP-UHFFFAOYSA-N,N(CCC=C1c2c(C=Cc3c1cccc3)cccc2)(C)C,0.9422442244224423
SLAYUXIURFNXPG-CRAIPNDOSA-N,S1[C@H]2N(C(C(O)=O)=C(C1)CSc1nnnn1CC(O)=O)C(=O)[C@H]2NC(=O)Cc1ccccc1CN,0.15800330033003301
WHXMKTBCFHIYNQ-SECBINFHSA-N,O=C1NN=C([C@@H](C1)C)c1ccc(NN=C(C#N)C#N)cc1,0.313943894389439
RMRJXGBAOAMLHD-IHFGGWKQSA-N,O1[C@@H]2[C@]34[C@@]5([C@H](N(CC3)CC3CC3)Cc3c4c1c(O)cc3)C[C@H]([C@](O)(C(C)(C)C)C)[C@]2(OC)CC5,0.9603960396039604
ZCVMWBYGMWKGHF-UHFFFAOYSA-N,s1c2c(cc1)C(c1c(CC2=O)cccc1)=C1CCN(CC1)C,0.5108085808580858
UNFWWIHTNXNPBV-WXKVUWSESA-N,O1[C@H]2[C@H](O[C@@H]3O[C@@H](CC(=O)[C@]13O)C)[C@@H](O)[C@H](NC)[C@H](O)[C@@H]2NC,0.2070957095709571
WKEMJKQOLOHJLZ-UHFFFAOYSA-N,S(=O)(=O)(N1CCCC1)Cc1cc2c([nH]cc2CCN(C)C)cc1,0.2726072607260726
XEYBRNLFEZDVAW-ARSRFYASSA-N,O=C1C[C@@H](O)[C@H](\C=C\[C@@H](O)CCCCC)[C@H]1C\C=C/CCCC(O)=O,0.18811881188118812
VAOCPAMSLUNLGC-UHFFFAOYSA-N,OCCn1c(ncc1[N+](=O)[O-])C,0.14356435643564355
DKNWSYNQZKUICI-UHFFFAOYSA-N,NC12CC3CC(C1)CC(C2)C3,0.375990099009901
ICFJFFQQTFMIBG-UHFFFAOYSA-N,N(CCc1ccccc1)C(NC(N)=N)=N,0.24752475247524752
LKYQLAWMNBFNJT-UHFFFAOYSA-N,O(C(=O)C1(CCN(CC1)CCc1ccc(N)cc1)c1ccccc1)CC,0.87497642621405
FAEKWTJYAYMJKF-QHCPKHFHSA-N,O(CC)c1cc(ccc1C(O)=O)CC(=O)N[C@@H](CC(C)C)c1ccccc1N1CCCCC1,0.4282178217821782
HJLSLZFTEKNLFI-UHFFFAOYSA-N,S(=O)(=O)(CCn1c(ncc1[N+](=O)[O-])C)CC,0.2943187175860443
